filepath,label
rep_features\train\Negatives\mfcc_noise_778_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_778_vol.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (12)_orig.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (12)_slow.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (12)_fast.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (12)_pitch.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (12)_vol.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_0 (7)_orig.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_0 (7)_slow.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_0 (7)_fast.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_0 (7)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_0 (7)_vol.npy,0
rep_features\train\Negatives\mfcc_f852895b_nohash_1 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_f852895b_nohash_1 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_f852895b_nohash_1 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_f852895b_nohash_1 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_f852895b_nohash_1 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_1 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_1 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_1 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_1 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_1 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_f816db77_nohash_0 (20)_orig.npy,0
rep_features\train\Negatives\mfcc_f816db77_nohash_0 (20)_slow.npy,0
rep_features\train\Negatives\mfcc_f816db77_nohash_0 (20)_fast.npy,0
rep_features\train\Negatives\mfcc_f816db77_nohash_0 (20)_pitch.npy,0
rep_features\train\Negatives\mfcc_f816db77_nohash_0 (20)_vol.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_3 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_3 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_3 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_3 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_3 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_0 (26)_orig.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_0 (26)_slow.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_0 (26)_fast.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_0 (26)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_0 (26)_vol.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (14)_orig.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (14)_slow.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (14)_fast.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (14)_pitch.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (14)_vol.npy,0
rep_features\train\Negatives\mfcc_f34e6f44_nohash_2_orig.npy,0
rep_features\train\Negatives\mfcc_f34e6f44_nohash_2_slow.npy,0
rep_features\train\Negatives\mfcc_f34e6f44_nohash_2_fast.npy,0
rep_features\train\Negatives\mfcc_f34e6f44_nohash_2_pitch.npy,0
rep_features\train\Negatives\mfcc_f34e6f44_nohash_2_vol.npy,0
rep_features\train\Negatives\mfcc_fe291fa9_nohash_1 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_fe291fa9_nohash_1 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_fe291fa9_nohash_1 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_fe291fa9_nohash_1 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_fe291fa9_nohash_1 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2868_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2868_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2868_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2868_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2868_vol.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_1 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_1 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_1 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_1 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_1 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_f8f60f59_nohash_0 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_f8f60f59_nohash_0 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_f8f60f59_nohash_0 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_f8f60f59_nohash_0 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_f8f60f59_nohash_0 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_fe5c4a7a_nohash_0 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_fe5c4a7a_nohash_0 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_fe5c4a7a_nohash_0 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_fe5c4a7a_nohash_0 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_fe5c4a7a_nohash_0 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (13)_orig.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (13)_slow.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (13)_fast.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (13)_pitch.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (13)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_27_orig.npy,0
rep_features\train\Negatives\mfcc_noise_27_slow.npy,0
rep_features\train\Negatives\mfcc_noise_27_fast.npy,0
rep_features\train\Negatives\mfcc_noise_27_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_27_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1091_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1091_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1091_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1091_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1091_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1072_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1072_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1072_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1072_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1072_vol.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_2 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_2 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_2 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_2 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_2 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_3 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_3 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_3 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_3 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_3 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb2f3242_nohash_0 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_537_orig.npy,0
rep_features\train\Negatives\mfcc_noise_537_slow.npy,0
rep_features\train\Negatives\mfcc_noise_537_fast.npy,0
rep_features\train\Negatives\mfcc_noise_537_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_537_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1858_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1858_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1858_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1858_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1858_vol.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_1 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_1 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_1 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_1 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_f575faf3_nohash_1 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_3 (8)_orig.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_3 (8)_slow.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_3 (8)_fast.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_3 (8)_pitch.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_3 (8)_vol.npy,0
rep_features\train\Negatives\mfcc_ef3367d9_nohash_0_orig.npy,0
rep_features\train\Negatives\mfcc_ef3367d9_nohash_0_slow.npy,0
rep_features\train\Negatives\mfcc_ef3367d9_nohash_0_fast.npy,0
rep_features\train\Negatives\mfcc_ef3367d9_nohash_0_pitch.npy,0
rep_features\train\Negatives\mfcc_ef3367d9_nohash_0_vol.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_1 (11)_orig.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_1 (11)_slow.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_1 (11)_fast.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_1 (11)_pitch.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_1 (11)_vol.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_3 (17)_orig.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_3 (17)_slow.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_3 (17)_fast.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_3 (17)_pitch.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_3 (17)_vol.npy,0
rep_features\train\Negatives\mfcc_e8c3c5ca_nohash_0 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_e8c3c5ca_nohash_0 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_e8c3c5ca_nohash_0 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_e8c3c5ca_nohash_0 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_e8c3c5ca_nohash_0 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2096_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2096_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2096_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2096_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2096_vol.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (19)_orig.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (19)_slow.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (19)_fast.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (19)_pitch.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (19)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_524_orig.npy,0
rep_features\train\Negatives\mfcc_noise_524_slow.npy,0
rep_features\train\Negatives\mfcc_noise_524_fast.npy,0
rep_features\train\Negatives\mfcc_noise_524_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_524_vol.npy,0
rep_features\train\Negatives\mfcc_fce65496_nohash_1 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fce65496_nohash_1 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fce65496_nohash_1 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fce65496_nohash_1 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fce65496_nohash_1 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1139_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1139_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1139_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1139_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1139_vol.npy,0
rep_features\train\Negatives\mfcc_noise_325_orig.npy,0
rep_features\train\Negatives\mfcc_noise_325_slow.npy,0
rep_features\train\Negatives\mfcc_noise_325_fast.npy,0
rep_features\train\Negatives\mfcc_noise_325_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_325_vol.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_0 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_0 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_0 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_0 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_0 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3_orig.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3_slow.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3_fast.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3_pitch.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3_vol.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_1 (21)_orig.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_1 (21)_slow.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_1 (21)_fast.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_1 (21)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_1 (21)_vol.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_2 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_2 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_2 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_2 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb7c9b3b_nohash_2 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_545_orig.npy,0
rep_features\train\Negatives\mfcc_noise_545_slow.npy,0
rep_features\train\Negatives\mfcc_noise_545_fast.npy,0
rep_features\train\Negatives\mfcc_noise_545_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_545_vol.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_0 (29)_orig.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_0 (29)_slow.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_0 (29)_fast.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_0 (29)_pitch.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_0 (29)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2357_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2357_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2357_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2357_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2357_vol.npy,0
rep_features\train\Negatives\mfcc_f00180d0_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_f00180d0_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_f00180d0_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_f00180d0_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_f00180d0_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2632_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2632_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2632_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2632_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2632_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1419_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1419_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1419_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1419_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1419_vol.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_2 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_2 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_2 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_2 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_f568162b_nohash_2 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_4 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_4 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_4 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_4 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb727898_nohash_4 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_0 (7)_orig.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_0 (7)_slow.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_0 (7)_fast.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_0 (7)_pitch.npy,0
rep_features\train\Negatives\mfcc_fda46b78_nohash_0 (7)_vol.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_0 (27)_orig.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_0 (27)_slow.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_0 (27)_fast.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_0 (27)_pitch.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_0 (27)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_938_orig.npy,0
rep_features\train\Negatives\mfcc_noise_938_slow.npy,0
rep_features\train\Negatives\mfcc_noise_938_fast.npy,0
rep_features\train\Negatives\mfcc_noise_938_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_938_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1936_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1936_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1936_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1936_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1936_vol.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (29)_orig.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (29)_slow.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (29)_fast.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (29)_pitch.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (29)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2264_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2264_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2264_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2264_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2264_vol.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_2 (12)_orig.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_2 (12)_slow.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_2 (12)_fast.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_2 (12)_pitch.npy,0
rep_features\train\Negatives\mfcc_f8ba7c0e_nohash_2 (12)_vol.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_2_orig.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_2_slow.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_2_fast.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_2_pitch.npy,0
rep_features\train\Negatives\mfcc_fe1916ba_nohash_2_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2314_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2314_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2314_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2314_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2314_vol.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_2 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_2 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_2 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_2 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_f5341341_nohash_2 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_1 (11)_orig.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_1 (11)_slow.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_1 (11)_fast.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_1 (11)_pitch.npy,0
rep_features\train\Negatives\mfcc_ff4ed4f3_nohash_1 (11)_vol.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_2 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_2 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_2 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_2 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_2 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_f7879738_nohash_0 (10)_orig.npy,0
rep_features\train\Negatives\mfcc_f7879738_nohash_0 (10)_slow.npy,0
rep_features\train\Negatives\mfcc_f7879738_nohash_0 (10)_fast.npy,0
rep_features\train\Negatives\mfcc_f7879738_nohash_0 (10)_pitch.npy,0
rep_features\train\Negatives\mfcc_f7879738_nohash_0 (10)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2167_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2167_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2167_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2167_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2167_vol.npy,0
rep_features\train\Negatives\mfcc_fd32732a_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_fd32732a_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_fd32732a_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_fd32732a_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_fd32732a_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (19)_orig.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (19)_slow.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (19)_fast.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (19)_pitch.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_2 (19)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_665_orig.npy,0
rep_features\train\Negatives\mfcc_noise_665_slow.npy,0
rep_features\train\Negatives\mfcc_noise_665_fast.npy,0
rep_features\train\Negatives\mfcc_noise_665_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_665_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1582_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1582_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1582_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1582_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1582_vol.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_f5626af6_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2991_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2991_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2991_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2991_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2991_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2829_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2829_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2829_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2829_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2829_vol.npy,0
rep_features\train\Negatives\mfcc_f5d09ebd_nohash_1 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_f5d09ebd_nohash_1 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_f5d09ebd_nohash_1 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_f5d09ebd_nohash_1 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_f5d09ebd_nohash_1 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_f7879738_nohash_0 (5)_orig.npy,0
